External ID,Item Name,Item Description,Release Date,Expiry Date,Weight,Template ID,Enabled,EntityId,Classifications,Address,N/A,City,State,Zipcode,Country of domain purchase is made from,Start Date,Age,Class,Venue,Entry Fee,Registration Form,Reg Form,Flyer
70107,Mustang Madness Fast Pitch Softball Tournament,"<p>10/u, 12/u, 14/u, and 16/u<br />$375 per team<br />3 game guaranteed</p><p>Location: Morrison, IL</p>",13-Mar-2013,24-Jun-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Morrison,IL,,US,22-Jun-2013,16/u 14/u 12/u 10/u,Open,,$375 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/2013%20MUSTANG%20MADNESS%20JUNE%20TOURNEY%20Flyer.pdf
70108,Women's State Tournament,"<p>Women's (all players must be 17 &amp; older)<br />
$475 entry fee<br />
All fields fenced at 200<br />
No gate fee or parking fee<br />
4 game guarantee - 2 pool into double elimination<br />
Tournament hosted by: Brenda Paulson</p>
<p>Location: Veteran's Memorial Sportscore<br />
Rockford, IL</p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/hotel-information"">Click here for hotel information</a></p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/hotel-information""><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/hotel%20form_state.pdf"">Click here for the hotel form</a><br />
</a></p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/hotel-information""></a><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/FoodFunCouponSheet2013%20-%20Final.pdf"">Click here for Coupons</a></p>
",13-Mar-2013,23-Jun-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;/Fast Pitch/Illinois State Tournaments;/Fast Pitch/Womens Programs;,,,Rockford,IL,,US,22-Jun-2013,Adult,,Veteran's Memorial Sportscore Diamonds,$475 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,
70031,USSSA World Series - Central Region,"<p>Age: 16/u</p> <p>Class: B</p> <p>Location: Tulsa, OK</p> <p>Date: July 23 - 28</p> <p>Director: Lynn Arnold</p> <p>Complex: Savage Park</p>",13-Mar-2013,28-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Tulsa,OK,,US,23-Jul-2013,16/u,B,Savage Park,,,,http://www.tulsagirlssoftball.com/
70033,USSSA World Series - East Region,"<p>Age: 8/u - 18/u</p> <p>Class: C</p> <p>Location: Gulf Shores, AL</p> <p>Date: July 23-28</p> <p>Director: James Baker</p> <p>Complex: Gulf Shores Complex</p>",13-Mar-2013,28-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Gulf Shores,AL,,US,23-Jul-2013,8/u 9/u 10/u 11/u 12/u 13/u 14/u 15/u 16/u 17/u 18/u,C,Gulf Shores Complex,,,,http://www.alabamausssa.org/fastpitch/2013worldseries.pdf
70106,36th Annual Oak Lawn Fastpitch Tournament,"<p>Juniors (10U, 12U and 14U)<br />4 game guarantee<br />$500 entry fee<br />Tournament director:<a href=""mailto:Joe.Sorrentino@qg.com"">Joe Sorrentino</a> (708)712-1746</p><p>Location: Oak Lawn, IL</p>",13-Mar-2013,24-Jun-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Oak Lawn,IL,,US,22-Jun-2013,14/u 12/u 10/u,Open,,$500 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/2013%20Oak%20Lawn%20Junior%20Tournament%20flyer.pdf
70021,USSSA World Series - Central Region,"<p>Age: 15/u</p><p>Class: Open</p><p>Location: Des Moines, IA</p><p>Date: July 22 - 28</p><p>Director: Bryan Sage,</p><p>Complex: Prairie Ridge</p>",13-Mar-2013,29-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Des Moines,IA,,US,22-Jul-2013,15/u,Open,Prairie Ridge,,,,http://www.usssaiowafp.com/
70022,USSSA World Series - Central Region,"<p>Age: 16/u</p> <p>Class: A</p> <p>Location: Overland Park, KS</p> <p>Date: July 22 - 28</p> <p>Director: Jeremy McDowell</p> <p>Complex: Blue Valley</p>",13-Mar-2013,28-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Overland Park,KS,,US,22-Jul-2013,16/u,A,Blue Valley,,,,http://www.usssaworldseries.com/
70153,Heritage Classic 18B State Tournament,"<p>18/u Class&nbsp; B<br />$450 entry fee<br />4 game guarantee<br />Tournament hosted by:<a href=""mailto:usssailsoftball@aol.com"">Frank Walz</a> (708) 935-2242</p><p>Location: Inwood Sports Complex<br />Joliet, IL</p>",13-Mar-2013,24-Jun-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;/Fast Pitch/Illinois State Tournaments;,,,Joliet,IL,,US,22-Jun-2013,18/u,B,Inwood Sports Complex,$450 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,
70105,Heritage Classic 18A State Tournament,"<p>18/u Class A<br />$450 entry fee<br />4 game guarantee<br />Tournament hosted by:<a href=""mailto:usssailsoftball@aol.com"">Frank Walz</a> (708) 935-2242</p><p>Location: Inwood Sports Complex<br />Joliet, IL</p>",13-Mar-2013,24-Jun-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;/Fast Pitch/Illinois State Tournaments;,,,Joliet,IL,,US,22-Jun-2013,18/u,A ,Inwood Sports Complex ,$450 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,
70075,Mokena Blast into Summer USSSA Qualifier,"<p>10/u, 12/u &amp; 14/u<br />Entry Fee: $425<br />Tournament Director:<a href=""mailto:jnr122@yahoo.com"">John Sheehan</a><br />&nbsp;</p><p>Location: Mokena, IL</p>",13-Mar-2013,27-May-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Mokena,IL,,US,24-May-2013,14/u 12/u 10/u,B,,$425 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/2013%20Mokena%20Blast%20flyer.pdf
70076,Wasco Diamonds 9th Annual Memorial Day Classic,"<p>10/u, 12/u &amp; 14/u<br> ""Open"" Class USSSA World Series Qualifier<br> Four game pool</p> <p>Location: Anderson Park<br> Wasco, IL</p>",13-Mar-2013,27-May-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Wasco,IL,,US,24-May-2013,10/u 12/u 14/u,Open,Anderson Park ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/2013%20Memorial%20Day%20Classic%20Tournament%20Entry%20Form.pdf
70109,2013 Southside Slugfest,"<p>10/u, 12/u &amp; 14/u<br />4 game guarantee<br />Entry Fee: $475<br />Tournament Director:<a href=""mailto:michaelrcarey013@gmail.com"">Michael Carey</a></p><p>Location: Tinley Park, IL</p>",13-Mar-2013,01-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Tinley Park,IL,,US,25-Jun-2013,14/u 12/u 10/u,Open,,$475 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/SLUGFEST.pdf
70038,USSSA World Series - West Region,"<p>Age: 8/u - 18/u</p>
<p>Class: C</p>
<p>Location: Las Cruces, NM</p>
<p>Date: July 25 - 28</p>
<p>Director: Julie Rodriguez</p>
<p>Complex: Las Cruces Sports Complex</p>",13-Mar-2013,28-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Las Cruces,NM,,US,25-Jul-2013,8/u - 18/u,C,Las Cruces Sports Complex,,,,http://www.fastpitchfirst.com/home/
70034,"18U ""B"" World Series - Central Division","<p><strong>July 24-28, 2013</strong></p>
<p>Veteran's Memorial Sportscore Diamonds - Rockford, IL<br />
Harlem Sports Complex Loves Park, IL<br />
<strong>Tournament Directors</strong><br />
Brenda Paulson<a href=""mailto: ilusssa@t6b.com"">ilusssa@t6b.com</a><br />
Frank Walz <a href=""mailto:usssailsoftball@aol.com"">usssailsoftball@aol.com</a></p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/tournaments/good%20luck%20ad%20%282%29.pdf"">Click here for information on the Good Luck Program Ads</a></p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/USSSA%20World%20Series%20_%20magic.pdf"">NEW - Magic water information - direct link will go live July 19 for online purchase of tickets</a></p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/new%202013%2018B%20WS.pdf"">Click here for a Complete Tournament Packet</a><br />
<a href=""http://ilusssa.businesscatalyst.com/fast-pitch/tournaments/18b-entry_form.pdf"">Team Entry Form &amp; Data Sheet </a><br />
<a href=""/fast-pitch/18_WS_Entry_Form.pdf"">Click here for the World Series Tournament Pass Order Form</a><br />
<a href=""/fast-pitch/hotel-information"">Click here for Rockford hotel information</a><br />
<a href=""http://ilusssa.businesscatalyst.com/fast-pitch/hotel%20form.pdf"">Team Hotel Booking Form</a><br />
<a href=""http://www.gorockford.com/"">For more Rockford Area things to do and see click here</a><br />
<a href=""/fast-pitch/moms breakfast 2013.pdf"">Special Mom's Breakfast Invitation</a><br />
<a href=""http://www.youtube.com/watch?v=vb0wfFN_f-w"">2012 12B &amp; 18B World Series Opening Ceremonies in Rockford, IL</a><br />
<a href=""http://ilusssa.businesscatalyst.com/fast-pitch/national%20anthem%20competition.pdf"">Click here for information on the National Anthem Competition</a><br />
<a href=""http://ilusssa.businesscatalyst.com/fast-pitch/skills%20competition.pdf"">Click here for information on the Skills Competition</a><br />
<a href=""http://ilusssa.businesscatalyst.com/fast-pitch/wiffle%20ball%20tournament.pdf"">Click here for information on the Wiffle Ball Tournament</a>
<a href=""http://ilusssa.businesscatalyst.com/fast-pitch/skills%20competition%20-%20added.pdf"">NEW- Another Skills Competition </a><br />
<a href=""http://ilusssa.businesscatalyst.com/fast-pitch/skills%20competition%20-%20added.pdf"">NEW- Another Skills Competition </a><br />
<a href=""http://ilusssa.businesscatalyst.com/fast-pitch/opening%20ceremonies%20dinner.pdf"">NEW - Opening Ceremonies Dinner</a> </p>
<p>&nbsp;</p>
<p>Click on the following links for:</p>
<p><a href=""/fast-pitch/RPD Coupons 1.pdf""></a></p>
<a href=""http://ilusssa.businesscatalyst.com/fast-pitch/FoodFunCouponSheet2013%20-%20Final.pdf"">Coupons</a>
<p><a href=""/fast-pitch/RPD Coupons 2.pdf""></a></p>
<p><a href=""/fast-pitch/2011 WS Places to Eat.pdf"">Places to Eat</a></p>
<p><a href=""/fast-pitch/2011 FP WS Places to Shop.pdf"">Places to Shop</a></p>
<p><a href=""/fast-pitch/2011 WS Places to Play.pdf"">Places to Play</a></p>
",13-Mar-2013,28-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Rockford,IL,,US,24-Jul-2013,18/u,B,,,,http://www.usssa.com/sports/home.asp?Sport=16,/fast-pitch/2013 WS 18B World Series Flyer.pdf
70030,"12/u ""B"" World Series - Central Division","<p><strong>July 23-28, 2013</strong></p>
<p>Veteran's Memorial Sportscore Diamonds - Rockford, IL<br />
Harlem Sports Complex Loves Park, IL<br />
<strong>Tournament Directors</strong><br />
Brenda Paulson<a href=""mailto: ilusssa@t6b.com"">ilusssa@t6b.com</a><br />
Frank Walz <a href=""mailto:usssailsoftball@aol.com"">usssailsoftball@aol.com</a></p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/tournaments/good%20luck%20ad%20%282%29.pdf"">Click here for information on the Good Luck Program Ads</a><br />
<a href=""http://ilusssa.businesscatalyst.com/fast-pitch/USSSA%20World%20Series%20_%20magic.pdf"">NEW - Magic water information - direct link will go live July 19 for online purchase of tickets</a></p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/2013%20WS%2012B%20World%20Series%20Flyer.pdf"">Click here for a Complete Tournament Packet</a><br />
<a href=""http://ilusssa.businesscatalyst.com/fast-pitch/tournaments/Entry_Form.pdf"">Team Entry Form &amp; Data Sheet </a><br />
<a href=""/fast-pitch/2013 12B WS Tournament Pass.pdf"">Click here for the World Series Tournament Pass Order Form</a><br />
<a href=""/fast-pitch/hotel-information"">Click here for Rockford hotel information</a><br />
<a href=""http://ilusssa.businesscatalyst.com/fast-pitch/hotel%20form.pdf"">Team Hotel Booking Form</a><br />
<a href=""http://www.gorockford.com/"">For more Rockford Area things to do and see click here</a><br />
<a href=""/fast-pitch/moms breakfast 2013.pdf"">Special Mom's Breakfast Invitation</a><br />
<a href=""http://www.youtube.com/watch?v=vb0wfFN_f-w"">2012 12B &amp; 18B World Series Opening Ceremonies in Rockford, IL.<br />
</a><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/national%20anthem%20competition.pdf"">Click here for information on the National Anthem Competition</a><br />
<a href=""http://ilusssa.businesscatalyst.com/fast-pitch/skills%20competition.pdf"">Click here for information on the Skills Competition</a><br />
<a href=""http://ilusssa.businesscatalyst.com/fast-pitch/wiffle%20ball%20tournament.pdf"">Click here for information on the Wiffle Ball Tournament</a> <br />
<a href=""http://ilusssa.businesscatalyst.com/fast-pitch/skills%20competition%20-%20added.pdf"">NEW- Another Skills Competition </a><br />
<a href=""http://ilusssa.businesscatalyst.com/fast-pitch/opening%20ceremonies%20dinner.pdf"">NEW - Opening Ceremonies Dinner</a> </p>
<p>&nbsp;</p>
<p>Click on the following links for:</p>
<a href=""http://ilusssa.businesscatalyst.com/fast-pitch/FoodFunCouponSheet2013%20-%20Final.pdf"">Coupons</a>
<p><a href=""/fast-pitch/2011 WS Places to Eat.pdf"">Places to Eat</a></p>
<p><a href=""/fast-pitch/2011 FP WS Places to Shop.pdf"">Places to Shop</a></p>
<p><a href=""/fast-pitch/2011 WS Places to Play.pdf"">Places to Play</a></p>
",13-Mar-2013,28-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Rockford,IL,,US,23-Jul-2013,12/u,B,Veteran's Memorial Sportscore Diamonds,,,http://www.usssa.com/sports/home.asp?Sport=16,/Tournaments/4116796_341991_2013 WS 12B World Series Flyer.pdf
70032,USSSA World Series - Central Region,"<p>Age: 12/u</p> <p>Class: A</p> <p>Location: Tulsa, OK</p> <p>Date: July 23 - 28</p> <p>Director: Lynn Arnold</p> <p>Complex: Savage Park</p>",13-Mar-2013,28-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Tulsa,OK,,US,23-Jul-2013,12/u,A,Savage Park,,,,http://www.tulsagirlssoftball.com/
70036,USSSA World Series - East Region,<p>Age: 14/u</p> <p>Class: A and B</p> <p>Location: Salisbury / Ocean City MD</p> <p>Date: July 24-28</p> <p>Director: Bill Dowell</p> <p>Complex: Henry Parker</p>,13-Mar-2013,28-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Salisbury / Ocean City,MD,,US,24-Jul-2013,14/u,A B,Henry Parker,,,,http://www.usssa1.com/2013_world_series_packet.pdf
70037,USSSA World Series - East Region,<p>Age: 16/u - 18/u</p> <p>Class: C</p> <p>Location: Salisbury / Ocean City MD</p> <p>Date: July 24 - 28</p> <p>Director: Bill Dowell</p> <p>Complex: Henry Parker</p>,13-Mar-2013,28-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Salisbury / Ocean City,MD,,US,24-Jul-2013,16/u - 18/u,C,Henry Parker,,,,http://www.usssa1.com/2013_world_series_packet.pdf
70057,Mothers Day Classic,"<p>10/u, 12/u, 14/u, 16/u &amp; 18/u Open<br> 4 game guarantee<br> 2 pool double elimination<br> $385 Entry Fee<br> Tournament Director: <a href=""mailto:donald.whitelaw@yahoo.com"">Don Whitelaw</a> 314-775-3945</p> <p>Location: Field of Dreams<br> 200 Rou Des Chateu<br> Bethalto, IL 62010</p>",13-Mar-2013,19-Apr-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,200 Rou Des Chateu,,Bethalto,IL,62010,US,19-Apr-2013,10/u  12/u  14/u  16/u 18/u,,Field of Dreams,$385 ,,,
70090,2013 USSSA Illinois Gold Spring World Series Qualifier,"<p>""HOME of the CRYSTAL TROPHIES""<br> 10u, 11u, 12u &amp; 14u (A &amp; B)<br> Cost: $395<br> 4 game guarantee<br> 3 Pool games, double elimination<br> Tournament Director: Brian Fernette 630-728-8646</p> <p>Location: Davis Junction Park<br> 103 W. Lincoln Ave.<br> Davis Junction, IL 61020</p>",13-Mar-2013,09-Jun-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,103 W. Lincoln Ave.,,Davis Junction,IL,61020,US,08-Jun-2013,10/u 11/u 12/u 14/u,A B,Davis Junction Park  ,$395 ,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/2013%20FP%20IL%20Gold%20Summer%20Flyer.pdf
70068,Sterling Steam Salute to Moms USSSA Qualifier,"<p>10/12/14U<br />4 game guarantee<br />$375 entry fee<br />Tournament contacts:<a href=""mailto:jdubois@morrisonil.org"">Jim DuBoise</a> (815)535-1105</p><p>Location: Morrison Sports Complex<br />Morrison, IL</p><p>Register Here</p>",13-Mar-2013,13-May-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Morrison,IL,,US,11-May-2013,14/u 12/u 10/u,Open,Morrison Sports Complex ,$375 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/4116834_341991_Sterling_Steam.pdf
70055,Toenyes Field of Dreams - 18/u,"<p>18/u Machine Pitch Tournament - USSSA World Series Qualifier<br />
3 game guarantee<br />
Entry Fee: $200<br />
Tournament Director: <a href=""mailto:donald.whitelaw@yahoo.com"">Don Whitelaw</a> (314)775-3945</p>
<p>Location: Toenyes Field of Dreams<br />
7737 N. State Rt. 159<br />
Moro, IL 62067</p>",13-Mar-2013,12-Apr-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,200 Rou Des Chateu,,Bethalto,IL,62010,US,12-Apr-2013,18/u,,Field of Dreams,$200 ,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,
70056,Toenyes Field of Dreams 10/u - 18/u,"<p>10/u - 18/u Open A/B Tournament - USSSA World Series Qualifier<br> 4 game guarantee<br> Entry Fee: $385<br> Tournament Director: <a href=""mailto:donald.whitelaw@yahoo.com"">Don Whitelaw</a> (314)775-3945</p> <p>Location: Toenyes Field of Dreams<br> 200 Rou Des Chateu<br> Bethalto, IL 62010 </p>",13-Mar-2013,14-Apr-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,200 Rou Des Chateu,,Bethalto,IL,62010,US,12-Apr-2013,10/u 12/u 14/u 16/u 18/u,A B,Field of Dreams,$385 ,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/APRIL%2019-21%20TOURNAMENT.pdf
70067,Heritage Classic 12U A State Tournament,"<p>12/u&nbsp; B teams can play also<br />
$450 entry fee<br />
4 game guarantee - 2 pool into double elimination<br />
4 World Series berths<br />
No gate fee and no parking fee.<br />
Tournament hosted by:<a href=""mailto:usssailsoftball@aol.com"">Frank Walz</a> (708) 935-2242</p>
<p>Location: Volunteer Park<br />
Romeoville, IL</p>",13-Mar-2013,12-May-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Romeoville,IL,,US,11-May-2013,12/u,A B,Volunteer Park ,$450 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,
70002,USSSA World Series - Central Region,"<p>Age: 6/u</p>
<p>Class: T-Ball</p>
<p>Location: Shawnee, OK</p>
<p>Date:July 11 - 14</p>
<p>Director: Jason O Connor</p>
<p>Complex: Fire Lake Ball Fields</p>",13-Mar-2013,14-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Shawnee,OK,,US,11-Jul-2013,6/u,T-Ball,Fire Lake Ball Fields,,,,http://www.theballfieldsatfirelake.com/tournaments/
70004,USSSA World Series - Central Region,"<p>Age: 8/u</p>
<p>Class: Coach / Machine</p>
<p>Location: Shawnee, OK</p>
<p>Date:July 11 - 14</p>
<p>Director: Jason O Connor</p>
<p>Complex: Fire Lake Ball Fields</p>",13-Mar-2013,14-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Shawnee,OK,,US,11-Jul-2013,8/u,Coach / Machine,Fire Lake Ball Fields,,,,http://www.theballfieldsatfirelake.com/tournaments/
70066,14th Annual Heritage Classic State Tournament,"<p>12/u&nbsp; B only<br />
$450 entry fee<br />
4 game guarantee - 2 pool into double elimination<br />
4 World Series berths<br />
No gate fee and no parking fee.<br />
Tournament hosted by: <a href=""mailto:usssailsoftball@aol.com"">Frank Walz</a> (708) 935-2242</p>
<p>Location: Inwood Sports Complex<br />
Joliet, IL</p>",13-Mar-2013,12-May-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Joliet,IL,,US,11-May-2013,12/u,B,Inwood Sports Complex ,$450 ,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,
70135,14th Annual Heritage Classic State Tournament,"<p>12/u&nbsp; B only<br />
$450 entry fee<br />
4 game guarantee - 2 pool into double elimination<br />
4 World Series berths<br />
No gate fee and no parking fee.<br />
Tournament hosted by: <a href=""mailto:usssailsoftball@aol.com"">Frank Walz</a> (708) 935-2242</p>
<p>Location: Inwood Sports Complex<br />
Joliet, IL</p>",13-Mar-2013,12-May-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois State Tournaments;/Fast Pitch/Illinois State Tournaments/12/u;,,,Joliet,IL,,US,11-May-2013,12/u,,Inwood Sports Complex,$450 ,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,
70005,USSSA World Series - East Region,"<p>Age: Women's</p> <p>Class: Open</p> <p>Location: Roanoke Valley, VA</p> <p>Date:July 12-14</p> <p>Director: Eddie Small</p> <p>Complex: Botetourt Sports Complex</p>",13-Mar-2013,14-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Roanoke Valley,VA,,US,12-Jul-2013,Women's,Open,Botetourt Sports Complex,,,,http://www.eteamz.com/VaUSSSAFastpitch/handouts/#2216941
70157,Southern Illinois State Tournament,"<p>18/u<br />4 game guarantee<br />$385 entry fee<br />Tournament contacts:<a href=""mailto:donald.whitelaw@yahoo.com"">Dawn Whitelaw</a> (314)775-3945</p><p>Location: Dolan City Park<br />Jerseyville, IL</p><p>Register Here</p>",13-Mar-2013,15-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;/Fast Pitch/Illinois State Tournaments;,,,Jerseyville,IL,,US,12-Jul-2013,18/u,Open,Dolan City Park,$385 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/2013%20Southern%20IL%20State%20Tournament.pdf
70122,Lyons Township Blazers USSSA Qualifier,"<p>16U<br />Entry Fee: $475<br />4 game guarantee<br />Tournament Director:<a href=""mailto:ghead163@comcast.net"">Gene Head</a> (630)452-6572</p><p>Location: Hodgkins, IL</p>",13-Mar-2013,15-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Hodgkins,IL,,US,12-Jul-2013,16/u,Open,,$475 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/16U%20Open.pdf
70145,"Northern Illinois Class 14U ""A "" State Championships","<p>14U Class A Open<br />
4 game guarantee<br />
Maximum 24 teams<br />
$475 entry fee<br />
4 World Series berths<br />
All fields fenced at 200 for HCC and Sportscore. At FH, 2 diamonds fenced at 200 and 2 diamonds fenced at 250.<br />
No gate fee and no parking fee.<br />
Tournament contacts:<a href=""mailto:ilusssa@t6b.com"">Brenda Paulson</a> (815) 964-3537</p>
<p>Location: Harlem Sports Complex<br />
Loves Park, IL</p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/hotel-information"">Click here for hotel information</a></p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/hotel-information""><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/hotel%20form_state.pdf"">Click here for the hotel form</a><br />
</a></p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/hotel-information""></a><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/FoodFunCouponSheet2013%20-%20Final.pdf"">Click here for Coupons</a></p>
",13-Mar-2013,14-Jul-2013,,1456875,Y,27070218,/Fast Pitch/Illinois Tournaments;/Fast Pitch/Illinois State Tournaments;,,,Loves Park,IL,,US,12-Jul-2013,14/u,A,Harlem Sports Complex,$475 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,
70151,Southern Illinois State Tournament,"<p>16/u<br />4 game guarantee<br />$385 entry fee<br />Tournament contacts:<a href=""mailto:donald.whitelaw@yahoo.com"">Dawn Whitelaw</a> (314)775-3945</p><p>Location: Dolan City Park<br />Jerseyville, IL</p><p>&nbsp;</p>",13-Mar-2013,15-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;/Fast Pitch/Illinois State Tournaments;,,,Jerseyville,IL,,US,12-Jul-2013,16/u,Open,Dolan City Park,$385 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/2013%20Southern%20IL%20State%20Tournament.pdf
